196.00	26.4	154.3	-94.9	76.8	-28.6	-156.8	26.4	26.4	28.6	-28.6
197.00	12.2	139.7	-113.7	49.7	-75.2	174.2	12.2	12.2	49.7	49.7
198.00	53.9	169.4	-65.0	72.4	-50.1	-173.5	53.9	53.9	50.1	-50.1
199.00	-48.4	62.5	-172.2	91.0	-33.6	-145.3	48.4	-48.4	33.6	-33.6
200.00	-24.4	106.5	-125.7	53.1	-45.9	-168.5	24.4	-24.4	45.9	-45.9
201.00	-50.3	69.5	-172.9	19.5	-94.0	150.9	50.3	-50.3	19.5	19.5
202.00	9.4	135.3	-110.0	70.8	-31.8	-161.7	9.4	9.4	31.8	-31.8
203.00	14.9	118.0	-107.4	51.2	-60.5	166.0	14.9	14.9	51.2	51.2
204.00	61.8	-167.9	-61.1	46.4	-72.4	164.0	61.1	-61.1	46.4	46.4
205.00	-44.8	76.5	-161.7	73.0	-42.0	-165.7	44.8	-44.8	42.0	-42.0
206.00	41.5	167.2	-72.4	44.4	-67.2	-168.7	41.5	41.5	44.4	44.4
207.00	-69.6	56.9	168.2	71.9	-47.4	-160.2	56.9	56.9	47.4	-47.4
208.00	2.0	126.0	-115.6	35.6	-73.4	161.7	2.0	2.0	35.6	35.6
209.00	-55.1	65.5	-176.2	20.8	-98.7	133.5	55.1	-55.1	20.8	20.8
210.00	56.1	-173.3	-62.4	59.6	-63.3	-162.7	56.1	56.1	59.6	59.6
211.00	-17.3	93.8	-125.0	83.8	-31.5	-155.3	17.3	-17.3	31.5	-31.5
212.00	-41.4	85.0	-160.8	59.8	-66.9	-172.2	41.4	-41.4	59.8	59.8
213.00	-23.5	96.5	-143.1	34.4	-87.9	141.4	23.5	-23.5	34.4	34.4
214.00	-20.3	107.8	-131.5	55.1	-45.7	-167.7	20.3	-20.3	45.7	-45.7
215.00	-31.1	82.9	-160.2	79.1	-51.5	-162.5	31.1	-31.1	51.5	-51.5
216.00	-34.1	104.4	-156.3	62.9	-45.6	-169.8	34.1	-34.1	45.6	-45.6
217.00	8.4	123.2	-117.2	68.3	-59.2	-164.7	8.4	8.4	59.2	-59.2
218.00	-47.5	81.5	-167.4	61.8	-67.0	-174.4	47.5	-47.5	61.8	61.8
219.00	18.5	141.1	-96.9	52.1	-76.6	162.3	18.5	18.5	52.1	52.1
220.00	28.7	150.2	-75.1	27.8	-83.7	151.6	28.7	28.7	27.8	27.8
221.00	45.1	159.5	-69.9	63.0	-39.1	-170.5	45.1	45.1	39.1	-39.1
222.00	70.2	-163.4	-56.1	59.6	-50.8	-176.8	56.1	-56.1	50.8	-50.8
223.00	-15.4	114.9	-116.7	59.1	-57.2	169.8	15.4	-15.4	57.2	-57.2
224.00	-15.7	111.6	-127.8	99.8	-9.5	-147.5	15.7	-15.7	9.5	-9.5
225.00	43.1	147.8	-99.4	58.4	-61.0	-173.5	43.1	43.1	58.4	58.4
226.00	-17.1	94.3	-138.3	31.8	-81.9	150.1	17.1	-17.1	31.8	31.8
227.00	47.2	165.9	-67.2	71.2	-59.1	-165.3	47.2	47.2	59.1	-59.1
228.00	-55.4	69.9	-169.0	43.7	-76.2	163.0	55.4	-55.4	43.7	43.7
229.00	52.7	162.8	-72.7	52.5	-61.6	168.5	52.7	52.7	52.5	52.5
230.00	37.0	151.1	-75.3	70.6	-47.0	-159.7	37.0	37.0	47.0	-47.0
231.00	46.3	166.1	-79.0	51.2	-52.0	-178.8	46.3	46.3	51.2	51.2
232.00	42.5	161.5	-69.6	86.8	-38.0	-164.6	42.5	42.5	38.0	-38.0
233.00	-57.9	62.3	162.5	32.1	-84.4	157.4	57.9	-57.9	32.1	32.1
234.00	-57.1	73.0	-171.5	71.4	-57.2	162.2	57.1	-57.1	57.2	-57.2
235.00	8.0	137.5	-85.8	50.5	-55.9	175.4	8.0	8.0	50.5	50.5
236.00	-7.0	122.0	-128.0	63.6	-52.3	174.1	7.0	-7.0	52.3	-52.3
237.00	-56.5	56.5	173.9	55.0	-67.0	-172.5	56.5	56.5	55.0	55.0
238.00	-63.2	50.6	163.7	44.0	-93.3	156.3	50.6	50.6	44.0	44.0
239.00	16.0	121.6	-109.6	73.3	-48.2	-171.2	16.0	16.0	48.2	-48.2
240.00	32.2	141.0	-99.5	49.7	-70.4	161.9	32.2	32.2	49.7	49.7
241.00	-22.8	72.7	-168.0	101.7	-17.5	-147.2	22.8	-22.8	17.5	-17.5
242.00	34.2	155.5	-82.0	69.8	-43.6	-175.3	34.2	34.2	43.6	-43.6
243.00	-34.8	85.1	-158.7	57.0	-61.1	157.7	34.8	-34.8	57.0	57.0
244.00	31.1	155.8	-97.1	68.3	-37.6	167.8	31.1	31.1	37.6	-37.6
245.00	-17.2	124.6	-117.2	78.7	-48.9	-167.1	17.2	-17.2	48.9	-48.9
246.00	6.7	143.8	-99.3	61.0	-77.3	167.0	6.7	6.7	61.0	61.0
247.00	-68.3	60.7	168.3	27.9	-87.0	149.4	60.7	60.7	27.9	27.9
248.00	14.6	140.7	-123.3	67.6	-66.5	167.4	14.6	14.6	66.5	-66.5
249.00	-22.1	103.0	-134.7	45.2	-72.8	164.3	22.1	-22.1	45.2	45.2
250.00	-33.9	85.0	-157.5	56.2	-70.0	-167.9	33.9	-33.9	56.2	56.2
251.00	-49.4	74.1	-167.7	68.3	-54.1	-163.9	49.4	-49.4	54.1	-54.1
252.00	-6.8	106.4	-126.1	55.6	-65.8	-164.5	6.8	-6.8	55.6	55.6
253.00	-4.9	128.0	-117.4	86.6	-50.0	-157.6	4.9	-4.9	50.0	-50.0
254.00	-33.8	86.5	-150.0	76.1	-42.6	170.5	33.8	-33.8	42.6	-42.6
255.00	-59.5	58.9	177.7	49.5	-89.3	145.8	58.9	58.9	49.5	49.5
256.00	-50.3	79.3	-178.7	80.6	-29.5	-148.1	50.3	-50.3	29.5	-29.5
257.00	72.5	-150.7	-57.0	39.1	-89.0	157.7	57.0	-57.0	39.1	39.1
258.00	-23.8	86.9	-158.9	33.2	-85.8	153.9	23.8	-23.8	33.2	33.2
259.00	-40.5	88.3	-161.2	42.2	-78.0	167.6	40.5	-40.5	42.2	42.2
260.00	-64.0	62.9	-155.4	60.0	-64.7	-168.3	62.9	62.9	60.0	60.0
261.00	-16.5	107.0	-143.7	93.9	-21.7	-142.9	16.5	-16.5	21.7	-21.7
262.00	-66.2	58.1	159.3	52.9	-53.9	167.9	58.1	58.1	52.9	52.9
263.00	45.0	162.4	-86.7	52.8	-70.9	178.7	45.0	45.0	52.8	52.8
264.00	30.8	141.5	-89.9	48.5	-63.5	-171.4	30.8	30.8	48.5	48.5
265.00	-45.5	83.1	-161.7	55.7	-64.0	-171.3	45.5	-45.5	55.7	55.7
266.00	38.1	156.2	-81.4	43.5	-81.2	163.5	38.1	38.1	43.5	43.5
267.00	23.0	150.6	-81.5	29.4	-80.7	157.9	23.0	23.0	29.4	29.4
268.00	-20.1	112.4	-145.4	60.2	-63.5	-174.1	20.1	-20.1	60.2	60.2
269.00	34.4	145.2	-86.1	75.6	-40.3	-155.2	34.4	34.4	40.3	-40.3
270.00	17.0	127.1	-118.1	81.1	-29.4	-161.5	17.0	17.0	29.4	-29.4
